         0           0.6000           0.6556           0.7111           0.7667           0.8222           0.8778           0.9333           0.9889           1.0444           1.1000           1.1556           1.2111           1.2667           1.3222           1.3778           1.4333           1.4889           1.5444           1.6000           1.6556           1.7111           1.7667           1.8222           1.8778           1.9333           1.9889           2.0444           2.1000           2.1556           2.2111           2.2667           2.3222           2.3778           2.4333           2.4889           2.5444           2.6000
    2.4000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.3333   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.2667   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.2000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.1333   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.0667   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    2.0000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.9333   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.8667   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.8000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.7333   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.6667   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.6000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.3615957E+00   -0.3669357E+00   -0.3734486E+00   -0.3811809E+00   -0.3901827E+00   -0.4005056E+00   -0.4122024E+00   -0.4253257E+00   -0.4399279E+00   -0.4560592E+00   -0.4737663E+00   -0.4930912E+00   -0.5140672E+00   -0.5367155E+00   -0.5610401E+00   -0.5870189E+00   -0.6145932E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.5333   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.3562991E+00   -0.3606704E+00   -0.3659959E+00   -0.3723448E+00   -0.3797854E+00   -0.3883841E+00   -0.3982046E+00   -0.4093069E+00   -0.4217474E+00   -0.4355777E+00   -0.4508442E+00   -0.4675848E+00   -0.4858296E+00   -0.5055947E+00   -0.5268809E+00   -0.5496670E+00   -0.5739040E+00   -0.5995051E+00   -0.6263360E+00   -0.6542010E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.4667   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.3504801E+00   -0.3543156E+00   -0.3588123E+00   -0.3640816E+00   -0.3702250E+00   -0.3773348E+00   -0.3854946E+00   -0.3947800E+00   -0.4052601E+00   -0.4169948E+00   -0.4300376E+00   -0.4444321E+00   -0.4602110E+00   -0.4773952E+00   -0.4959897E+00   -0.5159808E+00   -0.5373322E+00   -0.5599779E+00   -0.5838186E+00   -0.6087112E+00   -0.6344636E+00   -0.6608251E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.4000   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.3477320E+00   -0.3517790E+00   -0.3562806E+00   -0.3613923E+00   -0.3672454E+00   -0.3739532E+00   -0.3816145E+00   -0.3903170E+00   -0.4001363E+00   -0.4111384E+00   -0.4233780E+00   -0.4368984E+00   -0.4517294E+00   -0.4678864E+00   -0.4853671E+00   -0.5041492E+00   -0.5241873E+00   -0.5454087E+00   -0.5677087E+00   -0.5909472E+00   -0.6149443E+00   -0.6394765E+00   -0.6642782E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.3333   -0.9999000E+01   -0.9999000E+01   -0.3410667E+00   -0.3449880E+00   -0.3489880E+00   -0.3532970E+00   -0.3580966E+00   -0.3635363E+00   -0.3697428E+00   -0.3768264E+00   -0.3848823E+00   -0.3939934E+00   -0.4042300E+00   -0.4156495E+00   -0.4282962E+00   -0.4421990E+00   -0.4573700E+00   -0.4738038E+00   -0.4914729E+00   -0.5103286E+00   -0.5302953E+00   -0.5512698E+00   -0.5731191E+00   -0.5956793E+00   -0.6187534E+00   -0.6421164E+00   -0.6655183E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.2667   -0.9999000E+01   -0.3350642E+00   -0.3389144E+00   -0.3425102E+00   -0.3461349E+00   -0.3500077E+00   -0.3543075E+00   -0.3591855E+00   -0.3647724E+00   -0.3711828E+00   -0.3785174E+00   -0.3868639E+00   -0.3962970E+00   -0.4068776E+00   -0.4186512E+00   -0.4316480E+00   -0.4458796E+00   -0.4613384E+00   -0.4779961E+00   -0.4958018E+00   -0.5146809E+00   -0.5345342E+00   -0.5552369E+00   -0.5766405E+00   -0.5985717E+00   -0.6208383E+00   -0.6432328E+00   -0.6655406E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.2000   -0.9999000E+01   -0.3345714E+00   -0.3375017E+00   -0.3403393E+00   -0.3432699E+00   -0.3464622E+00   -0.3500693E+00   -0.3542295E+00   -0.3590690E+00   -0.3647023E+00   -0.3712328E+00   -0.3787521E+00   -0.3873389E+00   -0.3970585E+00   -0.4079595E+00   -0.4200737E+00   -0.4334144E+00   -0.4479734E+00   -0.4637223E+00   -0.4806103E+00   -0.4985641E+00   -0.5174885E+00   -0.5372663E+00   -0.5577614E+00   -0.5788202E+00   -0.6002753E+00   -0.6219510E+00   -0.6436702E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.1333   -0.9999000E+01   -0.3348581E+00   -0.3365335E+00   -0.3383226E+00   -0.3403145E+00   -0.3426203E+00   -0.3453598E+00   -0.3486531E+00   -0.3526179E+00   -0.3573669E+00   -0.3630052E+00   -0.3696292E+00   -0.3773227E+00   -0.3861561E+00   -0.3961831E+00   -0.4074388E+00   -0.4199383E+00   -0.4336747E+00   -0.4486193E+00   -0.4647213E+00   -0.4819080E+00   -0.5000862E+00   -0.5191447E+00   -0.5389554E+00   -0.5593779E+00   -0.5802639E+00   -0.6014600E+00   -0.6228155E+00   -0.6441884E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.0667   -0.9999000E+01   -0.3352624E+00   -0.3356072E+00   -0.3362129E+00   -0.3371136E+00   -0.3383805E+00   -0.3401068E+00   -0.3423983E+00   -0.3453664E+00   -0.3491232E+00   -0.3537780E+00   -0.3594335E+00   -0.3661815E+00   -0.3741001E+00   -0.3832495E+00   -0.3936703E+00   -0.4053801E+00   -0.4183733E+00   -0.4326213E+00   -0.4480704E+00   -0.4646473E+00   -0.4822575E+00   -0.5007912E+00   -0.5201247E+00   -0.5401253E+00   -0.5606551E+00   -0.5815762E+00   -0.6027561E+00   -0.6240724E+00   -0.6454198E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    1.0000   -0.9999000E+01   -0.3353060E+00   -0.3343761E+00   -0.3337662E+00   -0.3334942E+00   -0.3336155E+00   -0.3342111E+00   -0.3353799E+00   -0.3372334E+00   -0.3398879E+00   -0.3434620E+00   -0.3480686E+00   -0.3538119E+00   -0.3607813E+00   -0.3690470E+00   -0.3786562E+00   -0.3896312E+00   -0.4019665E+00   -0.4156307E+00   -0.4305664E+00   -0.4466947E+00   -0.4639162E+00   -0.4821171E+00   -0.5011725E+00   -0.5209510E+00   -0.5413198E+00   -0.5621487E+00   -0.5833160E+00   -0.6047114E+00   -0.6262432E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.9333   -0.9999000E+01   -0.3347329E+00   -0.3326131E+00   -0.3307960E+00   -0.3293073E+00   -0.3282033E+00   -0.3275655E+00   -0.3274972E+00   -0.3281164E+00   -0.3295518E+00   -0.3319369E+00   -0.3354028E+00   -0.3400714E+00   -0.3460494E+00   -0.3534210E+00   -0.3622432E+00   -0.3725426E+00   -0.3843135E+00   -0.3975187E+00   -0.4120925E+00   -0.4279449E+00   -0.4449657E+00   -0.4630311E+00   -0.4820079E+00   -0.5017608E+00   -0.5221549E+00   -0.5430617E+00   -0.5643637E+00   -0.5859576E+00   -0.6077588E+00   -0.6297057E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.8667   -0.9999000E+01   -0.3334489E+00   -0.3302031E+00   -0.3271886E+00   -0.3244464E+00   -0.3220437E+00   -0.3200721E+00   -0.3186464E+00   -0.3179007E+00   -0.3179838E+00   -0.3190534E+00   -0.3212668E+00   -0.3247739E+00   -0.3297057E+00   -0.3361667E+00   -0.3442277E+00   -0.3539201E+00   -0.3652349E+00   -0.3781254E+00   -0.3925098E+00   -0.4082796E+00   -0.4253059E+00   -0.4434466E+00   -0.4625544E+00   -0.4824818E+00   -0.5030869E+00   -0.5242376E+00   -0.5458156E+00   -0.5677185E+00   -0.5898647E+00   -0.6121948E+00   -0.6346759E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.8000   -0.9999000E+01   -0.3314568E+00   -0.3271154E+00   -0.3228945E+00   -0.3188520E+00   -0.3150683E+00   -0.3116499E+00   -0.3087295E+00   -0.3064649E+00   -0.3050343E+00   -0.3046303E+00   -0.3054497E+00   -0.3076815E+00   -0.3114931E+00   -0.3170190E+00   -0.3243473E+00   -0.3335153E+00   -0.3445067E+00   -0.3572566E+00   -0.3716577E+00   -0.3875713E+00   -0.4048387E+00   -0.4232906E+00   -0.4427564E+00   -0.4630706E+00   -0.4840789E+00   -0.5056412E+00   -0.5276342E+00   -0.5499543E+00   -0.5725185E+00   -0.5952663E+00   -0.6181614E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.7333   -0.9999000E+01   -0.3288158E+00   -0.3233765E+00   -0.3179180E+00   -0.3125093E+00   -0.3072432E+00   -0.3022423E+00   -0.2976605E+00   -0.2936860E+00   -0.2905368E+00   -0.2884538E+00   -0.2876898E+00   -0.2884914E+00   -0.2910805E+00   -0.2956332E+00   -0.3022635E+00   -0.3110133E+00   -0.3218520E+00   -0.3346832E+00   -0.3493572E+00   -0.3656899E+00   -0.3834776E+00   -0.4025118E+00   -0.4225897E+00   -0.4435218E+00   -0.4651367E+00   -0.4872837E+00   -0.5098338E+00   -0.5326794E+00   -0.5557355E+00   -0.5789389E+00   -0.6022481E+00   -0.6256441E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.6667   -0.9999000E+01   -0.3256186E+00   -0.3190559E+00   -0.3123080E+00   -0.3054477E+00   -0.2985747E+00   -0.2918248E+00   -0.2853748E+00   -0.2794475E+00   -0.2743112E+00   -0.2702729E+00   -0.2676645E+00   -0.2668177E+00   -0.2680357E+00   -0.2715583E+00   -0.2775356E+00   -0.2860131E+00   -0.2969304E+00   -0.3101369E+00   -0.3254162E+00   -0.3425140E+00   -0.3611616E+00   -0.3810966E+00   -0.4020750E+00   -0.4238787E+00   -0.4463170E+00   -0.4692289E+00   -0.4924798E+00   -0.5159603E+00   -0.5395842E+00   -0.5632865E+00   -0.5870208E+00   -0.6107588E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.6000   -0.9999000E+01   -0.3219807E+00   -0.3142575E+00   -0.3061560E+00   -0.2977424E+00   -0.2891161E+00   -0.2804179E+00   -0.2718429E+00   -0.2636510E+00   -0.2561702E+00   -0.2497960E+00   -0.2449720E+00   -0.2421591E+00   -0.2417856E+00   -0.2441919E+00   -0.2495818E+00   -0.2579976E+00   -0.2693223E+00   -0.2833124E+00   -0.2996418E+00   -0.3179493E+00   -0.3378758E+00   -0.3590890E+00   -0.3812962E+00   -0.4042479E+00   -0.4277380E+00   -0.4515983E+00   -0.4756933E+00   -0.4999161E+00   -0.5241831E+00   -0.5484306E+00   -0.5726106E+00   -0.5966887E+00   -0.6206396E+00   -0.9999000E+01   -0.9999000E+01   -0.9999000E+01
    0.5333   -0.9999000E+01   -0.3180396E+00   -0.3091183E+00   -0.2995970E+00   -0.2895238E+00   -0.2789820E+00   -0.2681049E+00   -0.2570943E+00   -0.2462401E+00   -0.2359376E+00   -0.2266934E+00   -0.2191127E+00   -0.2138536E+00   -0.2115488E+00   -0.2127052E+00   -0.2176119E+00   -0.2262913E+00   -0.2385162E+00   -0.2538758E+00   -0.2718650E+00   -0.2919629E+00   -0.3136874E+00   -0.3366218E+00   -0.3604228E+00   -0.3848172E+00   -0.4095908E+00   -0.4345776E+00   -0.4596513E+00   -0.4847144E+00   -0.5096931E+00   -0.5345301E+00   -0.5591819E+00   -0.5836117E+00   -0.6077886E+00   -0.6316801E+00   -0.9999000E+01   -0.9999000E+01
    0.4667   -0.9999000E+01   -0.3139536E+00   -0.3038114E+00   -0.2928182E+00   -0.2809882E+00   -0.2683696E+00   -0.2550648E+00   -0.2412567E+00   -0.2272460E+00   -0.2134857E+00   -0.2006154E+00   -0.1894651E+00   -0.1810048E+00   -0.1762195E+00   -0.1759128E+00   -0.1805171E+00   -0.1899961E+00   -0.2038947E+00   -0.2214953E+00   -0.2419956E+00   -0.2646418E+00   -0.2887968E+00   -0.3139578E+00   -0.3397438E+00   -0.3658753E+00   -0.3921500E+00   -0.4184222E+00   -0.4445870E+00   -0.4705688E+00   -0.4963119E+00   -0.5217736E+00   -0.5469187E+00   -0.5717171E+00   -0.5961370E+00   -0.6201425E+00   -0.9999000E+01   -0.9999000E+01
    0.4000   -0.9999000E+01   -0.3099036E+00   -0.2985459E+00   -0.2860614E+00   -0.2724115E+00   -0.2575832E+00   -0.2416127E+00   -0.2246209E+00   -0.2068675E+00   -0.1888229E+00   -0.1712520E+00   -0.1552792E+00   -0.1423740E+00   -0.1341599E+00   -0.1320262E+00   -0.1366762E+00   -0.1479043E+00   -0.1647564E+00   -0.1859272E+00   -0.2101296E+00   -0.2362938E+00   -0.2636195E+00   -0.2915468E+00   -0.3196992E+00   -0.3478306E+00   -0.3757830E+00   -0.4034561E+00   -0.4307859E+00   -0.4577314E+00   -0.4842653E+00   -0.5103665E+00   -0.5360160E+00   -0.5611941E+00   -0.5858757E+00   -0.6100276E+00   -0.9999000E+01   -0.9999000E+01
    0.3333   -0.9999000E+01   -0.3060876E+00   -0.2935663E+00   -0.2796269E+00   -0.2641594E+00   -0.2470598E+00   -0.2282519E+00   -0.2077257E+00   -0.1856064E+00   -0.1622669E+00   -0.1385014E+00   -0.1157420E+00   -0.9621942E-01   -0.8279446E-01   -0.7815391E-01   -0.8359432E-01   -0.9840000E-01   -0.1204296E+00   -0.1472272E+00   -0.1767579E+00   -0.2076072E+00   -0.2388889E+00   -0.2700856E+00   -0.3009123E+00   -0.3312220E+00   -0.3609483E+00   -0.3900669E+00   -0.4185752E+00   -0.4464813E+00   -0.4737945E+00   -0.5005222E+00   -0.5266668E+00   -0.5522228E+00   -0.5771763E+00   -0.6015026E+00   -0.9999000E+01   -0.9999000E+01
    0.2667   -0.9999000E+01   -0.3027155E+00   -0.2891423E+00   -0.2738637E+00   -0.2566829E+00   -0.2373791E+00   -0.2157144E+00   -0.1914614E+00   -0.1644647E+00   -0.1347702E+00   -0.1028919E+00   -0.7030272E-01   -0.4015610E-01   -0.1774192E-01   -0.9116590E-02   -0.1719242E-01   -0.3948194E-01   -0.7071048E-01   -0.1062307E+00   -0.1431248E+00   -0.1798685E+00   -0.2157675E+00   -0.2505600E+00   -0.2841938E+00   -0.3167082E+00   -0.3481781E+00   -0.3786854E+00   -0.4083067E+00   -0.4371082E+00   -0.4651423E+00   -0.4924484E+00   -0.5190520E+00   -0.5449654E+00   -0.5701874E+00   -0.5947033E+00   -0.9999000E+01   -0.9999000E+01
    0.2000   -0.9999000E+01   -0.2999934E+00   -0.2855498E+00   -0.2691437E+00   -0.2504908E+00   -0.2292391E+00   -0.2049582E+00   -0.1771291E+00   -0.1451539E+00   -0.1084172E+00   -0.6650957E-01   -0.1988259E-01    0.2842426E-01    0.6923229E-01    0.8595616E-01    0.6951177E-01    0.3038663E-01   -0.1719701E-01   -0.6551743E-01   -0.1117367E+00   -0.1551683E+00   -0.1958961E+00   -0.2342289E+00   -0.2705033E+00   -0.3050215E+00   -0.3380359E+00   -0.3697505E+00   -0.4003267E+00   -0.4298896E+00   -0.4585352E+00   -0.4863328E+00   -0.5133315E+00   -0.5395595E+00   -0.5650291E+00   -0.5897354E+00   -0.9999000E+01   -0.9999000E+01
